gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
BMPER,,,,no,0.24,0.159,2743,1863,-0.587,ENSG00000164619,BMP-binding endothelial regulator protein (Bone morphogenetic protein-binding endothelial cell precursor-derived regulator) (Protein crossveinless-2) (hCV2),Secreted,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endocardial cell;skeletal muscle fibroblast;preadipocyte;white fat cell;chondrocyte,
BMPR1B,,,,no,0.358,0.278,4101,3247,-0.366,ENSG00000138696,Bone morphogenetic protein receptor type-1B (BMP type-1B receptor) (BMPR-1B),Cell membrane,kidney collecting duct epithelial cell;kidney collecting duct principal cell;kidney collecting duct intercalated cell;neuroendocrine cell;chromaffin cell;renal principal cell;renal beta-intercalated cell;lung goblet cell;taste receptor cell;luminal cell of prostate epithelium;kidney connecting tubule epithelial cell;astrocyte;Bergmann glial cell;sympathetic neuron;fibroblast;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell;kidney collecting duct cell,BMP
BNC2,,,,no,0.436,0.46,4998,5372,0.075,ENSG00000173068,Zinc finger protein basonuclin-2,Nucleus,pigmented epithelial cell;parietal epithelial cell;melanocyte;melanocyte of skin;neuron;fibroblast;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;mesothelial fibroblast;fat cell;adipocyte of breast;fibro/adipogenic progenitor cell,
BTLA,,,,no,0.069,0.046,787,538,-0.578,ENSG00000186265,B- and T-lymphocyte attenuator (B- and T-lymphocyte-associated protein) (CD antigen CD272),Cell membrane,naive B cell;B cell,BTLA
CA12,,,,no,15.295,17.295,175172,202089,0.177,ENSG00000074410,Carbonic anhydrase 12,Membrane,kidney collecting duct epithelial cell;kidney collecting duct intercalated cell;corneal endothelial cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney epithelial cell;kidney cortex tubule cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;mesothelial fibroblast;kidney cell;kidney collecting duct cell,
CACNA1C,,,,no,1.333,1.217,15270,14215,-0.132,ENSG00000151067,"Voltage-dependent L-type calcium channel subunit alpha-1C (Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle) (Voltage-gated calcium channel subunit alpha Cav1.2)",Cell membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;smooth muscle cell of sphincter of pupil;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;retina horizontal cell;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;kidney interstitial fibroblast;renal interstitial pericyte;kidney interstitial cell,
CACNA1D,,,,no,1.15,0.96,13170,11215,-0.261,ENSG00000157388,"Voltage-dependent L-type calcium channel subunit alpha-1D (Calcium channel, L type, alpha-1 polypeptide, isoform 2) (Voltage-gated calcium channel subunit alpha Cav1.3)",Membrane,non-pigmented ciliary epithelial cell;corneal epithelial cell;kidney distal convoluted tubule epithelial cell;retinal pigment epithelial cell;amacrine cell;alveolar type 2 fibroblast cell,
CACYBP,,,,no,5.882,4.101,67370,47923,-0.52,ENSG00000116161,Calcyclin-binding protein (CacyBP) (hCacyBP) (S100A6-binding protein) (Siah-interacting protein),Nucleus,pancreatic D cell;mast cell;mucosal type mast cell;double negative thymocyte;proerythroblast;early T lineage precursor,
CALB1,,,,no,0.115,0.056,1312,659,-1.022,ENSG00000104327,"Calbindin (Calbindin D28) (D-28K) (Vitamin D-dependent calcium-binding protein, avian-type)",,kidney collecting duct epithelial cell;kidney collecting duct principal cell;kidney collecting duct intercalated cell;renal principal cell;renal intercalated cell;kidney distal convoluted tubule epithelial cell;kidney epithelial cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;neuron;OFF-bipolar cell;glycinergic neuron;kidney cell;kidney collecting duct cell,
CALB2,,,,no,0.047,0.068,535,793,0.539,ENSG00000172137,Calretinin (CR) (29 kDa calbindin),,mesothelial cell of pleura;ovarian surface epithelial cell;Leydig cell;mast cell;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;glycinergic neuron,
CARD11,,,,no,1.053,1.496,12055,17476,0.507,ENSG00000198286,Caspase recruitment domain-containing protein 11 (CARD-containing MAGUK protein 1) (Carma 1),Cytoplasm,lung goblet cell;taste receptor cell,
CASP6,,,,no,4.177,3.646,47838,42604,-0.196,ENSG00000138794,Caspase-6 (CASP-6) (CSP-6),Cytoplasm,intestinal tuft cell;tuft cell of colon,
CASP8,,,,no,2.154,2.786,24664,32555,0.372,ENSG00000064012,Caspase-8 (CASP-8),Cytoplasm,"memory regulatory T cell;CD8-positive, alpha-beta cytokine secreting effector T cell",
CAV2,,,,no,5.932,5.385,67943,62928,-0.14,ENSG00000105971,Caveolin-2,Nucleus;Cytoplasm;Golgi apparatus membrane,pancreatic ductal cell;myoepithelial cell;myoepithelial cell of mammary gland;endothelial cell of artery;capillary endothelial cell;mesothelial cell of pleura;type I pneumocyte;bronchial smooth muscle cell;brown fat cell;adipocyte of breast,
CBLB,,,,no,2.722,3.109,31172,36323,0.192,ENSG00000114423,E3 ubiquitin-protein ligase CBL-B,Cytoplasm,pigmented epithelial cell;podocyte;muscle precursor cell;cardiac muscle myoblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibro/adipogenic progenitor cell,
CBX1,,,,no,6.584,5.931,75404,69307,-0.151,ENSG00000108468,Chromobox protein homolog 1 (HP1Hsbeta) (Heterochromatin protein 1 homolog beta) (HP1 beta) (Heterochromatin protein p25) (M31) (Modifier 1 protein) (p25beta),Nucleus,glioblast;Schwann cell precursor;neural crest cell;mesodermal cell;enteric neuron;peripheral nervous system neuron,
CBX5,,,,no,9.096,7.065,104172,82554,-0.364,ENSG00000094916,Chromobox protein homolog 5 (Antigen p25) (Heterochromatin protein 1 homolog alpha) (HP1 alpha),Nucleus,glioblast;Schwann cell precursor;neural crest cell;fraction A pre-pro B cell;enteric neuron,
CCBE1,,,,no,0.219,0.315,2503,3680,0.527,ENSG00000183287,Collagen and calcium-binding EGF domain-containing protein 1 (Full of fluid protein homolog),Secreted,pigmented epithelial cell;pigmented ciliary epithelial cell;kidney glomerular epithelial cell;podocyte;hepatic stellate cell;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of lung;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,
CCDC102B,,,,no,0.768,0.674,8794,7872,-0.189,ENSG00000150636,Coiled-coil domain-containing protein 102B,Cytoplasm,smooth muscle myoblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;kidney interstitial fibroblast;pericyte;renal interstitial pericyte;mural cell;kidney interstitial cell,
CCDC14,,,,no,3.327,3.332,38099,38933,0.002,ENSG00000175455,Coiled-coil domain-containing protein 14,Cytoplasm,intestinal crypt stem cell of colon;large intestine goblet cell;enteroendocrine cell of colon;brush cell;intestinal tuft cell;tuft cell of colon,
CCDC80,,,,no,5.255,7.286,60184,85139,0.472,ENSG00000091986,Coiled-coil domain-containing protein 80 (Down-regulated by oncogenes protein 1) (Up-regulated in BRS-3 deficient mouse homolog),Secreted,ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;mesothelial cell of pleura;endosteal cell;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;reticular cell;preadipocyte;brown preadipocyte;fibroblast of lung;fibroblast of mammary gland;skin fibroblast;fibroblast of connective tissue of nonglandular part of prostate;mesothelial fibroblast;brown fat cell;tendon cell;adventitial cell;inflammatory cell,
CCDC86,,,,no,3.769,2.677,43164,31275,-0.494,ENSG00000110104,Coiled-coil domain-containing protein 86 (Cytokine-induced protein with coiled-coil domain),Nucleus,"activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell",
CCL15,,,,no,0.066,0.026,751,301,-1.348,ENSG00000275718,C-C motif chemokine 15 (Chemokine CC-2) (HCC-2) (Leukotactin-1) (LKN-1) (MIP-1 delta) (Macrophage inflammatory protein 5) (MIP-5) (Mrp-2b) (NCC-3) (Small-inducible cytokine A15),Secreted,enterocyte of epithelium of large intestine;enterocyte of colon;intestine goblet cell;large intestine goblet cell;colon goblet cell;paneth cell;paneth cell of colon;microfold cell of epithelium of small intestine;epithelial cell of large intestine;colon epithelial cell,CCL
CCL22,,,,no,0.037,0.014,420,163,-1.394,ENSG00000102962,C-C motif chemokine 22 (CC chemokine STCP-1) (MDC(1-69)) (Macrophage-derived chemokine) (Small-inducible cytokine A22) (Stimulated T-cell chemotactic protein 1),Secreted,"Langerhans cell;myeloid dendritic cell, human;mature conventional dendritic cell;type I NK T cell",CCL
CCL25,,,,no,0.023,,258,0,,ENSG00000131142,C-C motif chemokine 25 (Chemokine TECK) (Small-inducible cytokine A25) (Thymus-expressed chemokine),Secreted,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;enterocyte;enterocyte of epithelium of large intestine;enterocyte of colon;enterocyte of epithelium of small intestine;enterocyte of epithelium proper of ileum;columnar/cuboidal epithelial cell;intestine goblet cell;M cell of gut;microfold cell of epithelium of small intestine;intestinal epithelial cell;epithelial cell of small intestine;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;transit amplifying cell of small intestine,CCL
CCN4,,,,no,2.341,0.701,26816,8193,-1.74,ENSG00000104415,CCN family member 4 (WNT1-inducible-signaling pathway protein 1) (WISP-1) (Wnt-1-induced secreted protein),Secreted,myofibroblast cell;renal interstitial pericyte;kidney interstitial cell,
CCNA2,,,,no,0.328,0.284,3756,3318,-0.208,ENSG00000145386,Cyclin-A2 (Cyclin-A) (Cyclin A),Nucleus,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;fraction A pre-pro B cell",
CCNB2,,,,no,0.177,0.116,2027,1350,-0.615,ENSG00000157456,G2/mitotic-specific cyclin-B2,,"double-positive, alpha-beta thymocyte;DN4 thymocyte",
CCND2,,,,no,17.11,16.337,195956,190890,-0.067,ENSG00000118971,G1/S-specific cyclin-D2,Nucleus,"intestinal crypt stem cell of small intestine;IgG plasmablast;IgA plasmablast;activated CD4-positive, alpha-beta T cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;neural progenitor cell",
CCND3,,,,no,2.449,1.864,28049,21786,-0.393,ENSG00000112576,G1/S-specific cyclin-D3,Nucleus,"platelet;double-positive, alpha-beta thymocyte;precursor B cell;large pre-B-II cell;late pro-B cell;immature natural killer cell;CD16-positive, CD56-dim natural killer cell, human;megakaryocyte;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell",
CCNDBP1,,,,no,5.868,5.792,67208,67675,-0.019,ENSG00000166946,Cyclin-D1-binding protein 1 (Grap2 and cyclin-D-interacting protein) (Human homolog of Maid),Cytoplasm;Nucleus,placental villous trophoblast;syncytiotrophoblast cell;erythrocyte;erythroid lineage cell;reticulocyte;enucleated reticulocyte,
CCNO,,,,no,2.192,3.785,25105,44227,0.788,ENSG00000152669,Cyclin-O,Cytoplasm,goblet cell;respiratory goblet cell;tracheal goblet cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell,
CCR3,,,,no,0.021,,245,0,,ENSG00000183625,C-C chemokine receptor type 3 (C C CKR3) (C-C CKR-3) (CC-CKR-3) (CCR-3) (CCR3) (CKR 3) (CKR3) (Eosinophil eotaxin receptor) (CD antigen CD193),Cell membrane,"CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell",CCL
CCR4,,,,no,0.026,0.025,303,293,-0.077,ENSG00000183813,C-C chemokine receptor type 4 (C-C CKR-4) (CC-CKR-4) (CCR-4) (CCR4) (K5-5) (CD antigen CD194),Cell membrane,"CD4-positive helper T cell;T follicular helper cell;CD4-positive, alpha-beta memory T cell;CD4-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;effector CD4-positive, alpha-beta T cell;memory T cell;regulatory T cell",CCL
CCR6,,,,no,0.059,0.094,672,1101,0.683,ENSG00000112486,C-C chemokine receptor type 6 (C-C CKR-6) (CC-CKR-6) (CCR-6) (Chemokine receptor-like 3) (CKR-L3) (DRY6) (G-protein coupled receptor 29) (GPR-CY4) (GPRCY4) (LARC receptor) (CD antigen CD196),Cell membrane,"Langerhans cell;T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell, human;CD4-positive, alpha-beta memory T cell;effector memory CD4-positive, alpha-beta T cell;mucosal invariant T cell;memory T cell;regulatory T cell;group 3 innate lymphoid cell",CCL
CCR7,,,,no,0.018,0.011,210,127,-0.754,ENSG00000126353,C-C chemokine receptor type 7 (C-C CKR-7) (CC-CKR-7) (CCR-7) (BLR2) (CDw197) (Epstein-Barr virus-induced G-protein coupled receptor 1) (EBI1) (EBV-induced G-protein coupled receptor 1) (MIP-3 beta receptor) (CD antigen CD197),Cell membrane,"leukocyte;myeloid dendritic cell, human;mature conventional dendritic cell;IgG-negative class switched memory B cell;B-1a B cell;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;naive thymus-derived CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human;CD4-positive, alpha-beta memory T cell;effector CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;mature T cell;regulatory T cell;naive T cell;DN3 thymocyte",CCL
CCR8,,,,no,0.02,,224,0,,ENSG00000179934,C-C chemokine receptor type 8 (C-C CKR-8) (CC-CKR-8) (CCR-8) (CC chemokine receptor CHEMR1) (CMKBRL2) (Chemokine receptor-like 1) (CKR-L1) (GPR-CY6) (GPRCY6) (TER1) (CD antigen CDw198),Cell membrane,"effector memory CD8-positive, alpha-beta T cell",CCL
CCR9,,,,no,0.029,0.009,333,104,-1.708,ENSG00000173585,C-C chemokine receptor type 9 (C-C CKR-9) (CC-CKR-9) (CCR-9) (G-protein coupled receptor 28) (GPR-9-6) (CD antigen CDw199),Cell membrane,"immature alpha-beta T cell;CD8-positive, alpha-beta memory T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;gamma-delta T cell;intraepithelial lymphocyte;immature T cell;thymocyte",CCL
CCT3,,,,no,35.443,29.774,405923,347903,-0.251,ENSG00000163468,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5),Cytoplasm,fallopian tube secretory epithelial cell;mast cell;mucosal type mast cell,
CCT5,,,,no,22.543,18.954,258179,221475,-0.25,ENSG00000150753,T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon),Cytoplasm,mast cell;mucosal type mast cell;erythroid progenitor cell,
CCT6A,,,,no,20.029,19.83,229390,231710,-0.014,ENSG00000146731,T-complex protein 1 subunit zeta (TCP-1-zeta) (Acute morphine dependence-related protein 2) (CCT-zeta-1) (HTR3) (Tcp20),Cytoplasm,"activated CD4-positive, alpha-beta T cell;proerythroblast",
CD160,,,,no,0.056,0.047,647,548,-0.268,ENSG00000117281,CD160 antigen (Natural killer cell receptor BY55) (CD antigen CD160),Secreted,"CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;intraepithelial lymphocyte;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human",CD160
CD19,,,,no,0.078,0.132,897,1538,0.749,ENSG00000177455,B-lymphocyte antigen CD19 (B-lymphocyte surface antigen B4) (Differentiation antigen CD19) (T-cell surface antigen Leu-12) (CD antigen CD19),Cell membrane,professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;germinal center B cell;mononuclear cell;lymphocyte;regulatory T cell;B cell;immature B cell;precursor B cell;small pre-B-II cell;large pre-B-II cell;pre-B-I cell;late pro-B cell;transitional stage B cell;early T lineage precursor,
CD1A,,,,no,0.034,0.01,389,113,-1.812,ENSG00000158477,T-cell surface glycoprotein CD1a (T-cell surface antigen T6/Leu-6) (hTa1 thymocyte antigen) (CD antigen CD1a),Cell membrane,"Langerhans cell;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte",
CD1B,,,,no,0.017,,189,0,,ENSG00000158485,T-cell surface glycoprotein CD1b (CD antigen CD1b),Cell membrane,"lymphocyte;T cell;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;gamma-delta T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte",
